Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative
184778,130.48,4,130.37,0
184828,130.05,4,130.26,0
184877,130.05,4,130.13,0
184926,129.61,4,130.05,0
184976,129.68,4,129.97,0
185026,129.94,4,129.86,0
185075,129.94,4,129.84,0
185124,129.06,4,129.64,0
185176,129.06,4,129.54,0
185225,129.61,4,129.52,0
185276,129.61,4,129.45,0
185325,129.32,4,129.33,0
185374,129.1,4,129.34,0
185424,129.1,4,129.35,0
185478,128.52,4,129.13,0
185529,128.92,4,128.99,0
185579,129.54,4,129.03,0
185628,129.54,4,129.12,0
185677,128.85,4,129.07,0
185727,129.32,4,129.23,0
185776,129.32,4,129.31,0
185827,129.03,4,129.21,0
185879,128.81,4,129.07,0
185928,128.59,4,129.01,0
185977,128.59,4,128.87,0
186027,128.52,4,128.71,0
186076,128.74,4,128.65,0
186126,128.74,4,128.63,0
186176,129.57,4,128.83,0
186225,129.03,4,128.92,0
186275,129.03,4,129.02,0
186324,129.03,4,129.08,0
186373,128.74,4,129.08,0
186422,128.7,4,128.9,0
186473,128.7,4,128.84,0
186522,128.66,4,128.76,0
186574,128.08,4,128.57,0
186623,128.08,4,128.44,0
186673,128.08,4,128.32,0
186723,127.93,4,128.16,0
186772,127.13,4,127.86,0
186822,127.13,4,127.67,0
186871,127.27,4,127.51,0
186920,127.49,4,127.39,0
186975,126.43,4,127.09,0
187026,126.43,4,126.95,0
187075,126.83,4,126.89,0
187125,126.91,4,126.82,0
187174,127.35,4,126.79,0
187223,127.35,4,126.97,0
187275,126.69,4,127.02,0
187326,127.05,4,127.07,0
187375,127.05,4,127.1,0
187424,126.47,4,126.92,0
187474,126.19,4,126.69,0
187523,125.86,4,126.52,0
187573,125.86,4,126.28,0
187623,125.31,4,125.94,0
187672,125.78,4,125.8,0
187722,125.78,4,125.72,0
187771,126.51,4,125.85,0
187820,125.82,4,125.84,0
187870,125.12,4,125.8,0
187920,125.12,4,125.67,0
187972,125.97,4,125.71,0
188021,126.44,4,125.69,0
188071,126.44,4,125.82,0
188120,125.82,4,125.96,0
188169,125.67,4,126.07,0
188220,125.13,4,125.9,0
188269,125.13,4,125.64,0
188319,123.81,4,125.11,0
188368,123.84,4,124.72,0
188417,123.84,4,124.35,0
188471,124.06,4,124.14,0
188523,124.28,4,123.97,0
188572,122.93,4,123.79,0
188622,122.93,4,123.61,0
188674,123.12,4,123.47,0
188723,123.19,4,123.29,0
188773,123.34,4,123.1,0
188823,123.34,4,123.18,0
188872,123.01,4,123.2,0
188921,122.39,4,123.05,0
188971,122.39,4,122.89,0
189020,122.75,4,122.77,0
189070,122.06,4,122.52,0
189120,122.17,4,122.35,0
189169,122.17,4,122.31,0
189219,122.06,4,122.24,0
189268,121.44,4,121.98,0
189317,121.44,4,121.86,0
189370,121.84,4,121.79,0
189419,121.19,4,121.6,0
189469,120.53,4,121.29,0
189518,120.53,4,121.11,0
189567,121.91,4,121.2,0
189616,120.71,4,120.97,0
189667,120.71,4,120.88,0
189716,121.51,4,121.07,0
189765,121.37,4,121.24,0
189814,121.29,4,121.12,0
189863,121.29,4,121.23,0
189913,121.15,4,121.32,0
189967,121.95,4,121.41,0
190018,120.82,4,121.3,0
190067,120.82,4,121.21,0
190114,120.16,4,120.98,0
190163,120.27,4,120.8,0
190213,120.27,4,120.47,0
190262,120.31,4,120.37,0
190312,119.54,4,120.11,0
190361,119.54,4,119.99,0
190411,119.47,4,119.83,0
190460,118.85,4,119.54,0
190509,119.06,4,119.29,0
190558,119.06,4,119.2,0
190608,119.03,4,119.1,0
190658,118.92,4,118.99,0
190707,118.92,4,119,0
190759,118.12,4,118.81,0
190808,118.45,4,118.69,0
190858,117.39,4,118.36,0
190908,117.39,4,118.05,0
190957,118.01,4,117.87,0
191007,117.83,4,117.81,0
191056,117.83,4,117.69,0
191105,117.61,4,117.73,0
191155,117.57,4,117.77,0
191205,117.87,4,117.74,0
191254,117.87,4,117.75,0
191304,117.93,4,117.77,0
191353,117.9,4,117.83,0
191403,117.9,4,117.89,0
191452,118.19,4,117.96,0
191511,117.97,4,117.98,0
191560,117.24,4,117.84,0
191609,117.24,4,117.71,0
191659,118.22,4,117.77,0
191708,117.02,4,117.54,0
191759,116.8,4,117.3,0
191808,116.8,4,117.21,0
191857,116.69,4,117.1,0
191906,116.04,4,116.67,0
191956,116.04,4,116.47,0
192005,116.51,4,116.41,0
192055,116.22,4,116.3,0
192105,115.41,4,116.04,0
192154,115.41,4,115.92,0
192206,115.3,4,115.77,0
192256,115.05,4,115.48,0
192305,115.05,4,115.25,0
192355,115.19,4,115.2,0
192405,114.83,4,115.09,0
192454,114.83,4,114.99,0
192503,114.83,4,114.95,0
192553,115.16,4,114.97,0
192602,114.69,4,114.87,0
192651,114.69,4,114.84,0
192702,114.32,4,114.74,0
192751,114.54,4,114.68,0
192800,114.11,4,114.47,0
192850,114.11,4,114.35,0
192902,114.11,4,114.24,0
192957,113.93,4,114.16,0
193007,114.14,4,114.08,0
193057,114.14,4,114.09,0
193106,113.81,4,114.03,0
193155,112.97,4,113.8,0
193205,112.97,4,113.61,0
193255,114.83,4,113.75,0
193304,113.7,4,113.66,0
193354,114.03,4,113.7,0
193403,114.03,4,113.91,0
193452,112.57,4,113.83,0
193501,113.26,4,113.52,0
193552,113.26,4,113.43,0
193604,113.33,4,113.29,0
193653,112.46,4,112.98,0
193703,112.35,4,112.94,0
193752,112.35,4,112.75,0
193801,112.03,4,112.51,0
193852,111.74,4,112.19,0
193901,111.74,4,112.04,0
193950,111.48,4,111.87,0
194000,112.06,4,111.81,0
194049,111.33,4,111.67,0
194098,111.33,4,111.59,0
194149,111.15,4,111.47,0
194198,111.34,4,111.44,0
194248,111.34,4,111.3,0
194300,111.48,4,111.33,0
194349,110.9,4,111.24,0
194398,111.01,4,111.21,0
194453,111.01,4,111.15,0
194504,109.85,4,110.85,0
194553,109.99,4,110.55,0
194602,110.03,4,110.38,0
194652,110.03,4,110.18,0
194702,110.43,4,110.07,0
194751,109.81,4,110.06,0
194801,109.81,4,110.02,0
194850,110.28,4,110.07,0
194900,110.32,4,110.13,0
194949,110.46,4,110.14,0
195002,110.46,4,110.27,0
195051,110.94,4,110.49,0
195100,111.45,4,110.73,0
195149,111.45,4,110.95,0
195199,110.86,4,111.03,0
195248,109.84,4,110.91,0
195297,109.81,4,110.68,0
195347,109.81,4,110.35,0
195397,110.5,4,110.16,0
195446,110.39,4,110.07,0
195495,110.39,4,110.18,0
195544,110.17,4,110.25,0
195593,110.9,4,110.47,0
195644,109.73,4,110.32,0
195696,109.73,4,110.18,0
195745,110.93,4,110.29,0
195794,109.73,4,110.2,0
195843,109.73,4,109.97,0
195893,110.5,4,110.12,0
195943,109.88,4,110.15,0
195998,109.51,4,109.87,0
196047,109.51,4,109.83,0
196096,110.06,4,109.89,0
196146,110.43,4,109.88,0
196196,110.28,4,109.96,0
196245,110.28,4,110.11,0
196294,109.41,4,110.09,0
196343,109.41,4,109.96,0
196395,109.41,4,109.76,0
196445,109.63,4,109.63,0
196495,110.39,4,109.65,0
196544,109.92,4,109.75,0
196594,109.92,4,109.85,0
196643,111.05,4,110.18,0
196692,110.61,4,110.38,0
196742,110.61,4,110.42,0
196791,110.54,4,110.54,0
196842,110.32,4,110.62,0
196891,110.97,4,110.61,0
196940,110.97,4,110.68,0
196990,110.94,4,110.75,0
197039,110.75,4,110.79,0
197092,110.75,4,110.88,0
197142,110.39,4,110.76,0
197191,110.61,4,110.69,0
197240,110.43,4,110.59,0
197290,110.43,4,110.52,0
197339,110.32,4,110.43,0
197388,111.08,4,110.57,0
197439,111.08,4,110.67,0
197494,109.52,4,110.48,0
197543,109.84,4,110.37,0
197593,110.1,4,110.32,0
197642,110.1,4,110.13,0
197692,109.99,4,109.91,0
197742,110.32,4,110.07,0
197794,110.35,4,110.17,0
197843,110.35,4,110.22,0
197892,110.5,4,110.3,0
197942,109.95,4,110.3,0
197992,109.95,4,110.22,0
198041,109.95,4,110.14,0
198091,110.43,4,110.16,0
198140,110.69,4,110.2,0
198189,110.69,4,110.34,0
198239,110.17,4,110.39,0
198289,110.35,4,110.47,0
198339,110.35,4,110.45,0
198388,110.03,4,110.32,0
198437,110.5,4,110.28,0
198489,110.57,4,110.36,0
198539,110.57,4,110.4,0
198589,110.46,4,110.42,0
198638,111.01,4,110.62,0
198688,111.01,4,110.72,0
198737,110.53,4,110.72,0
198786,110.61,4,110.72,0
198836,110.06,4,110.64,0
198886,110.06,4,110.45,0
198935,111.19,4,110.49,0
198990,110.54,4,110.49,0
199040,110.54,4,110.48,0
199089,110.97,4,110.66,0
199139,110.31,4,110.71,0
199191,110.39,4,110.55,0
199241,110.39,4,110.52,0
199290,110.31,4,110.47,0
199340,110.5,4,110.38,0
199389,109.66,4,110.25,0
199439,109.66,4,110.1,0
199489,109.77,4,109.98,0
199538,109.3,4,109.77,0
199587,109.3,4,109.53,0
199637,109.77,4,109.56,0
199686,109.66,4,109.56,0
199735,109.77,4,109.56,0
199786,109.77,4,109.65,0
199835,110.61,4,109.92,0
199887,109.85,4,109.93,0
199937,109.85,4,109.97,0
199986,110.43,4,110.1,0
200036,109.84,4,110.12,0
200086,110.35,4,110.06,0
200135,110.35,4,110.16,0
200184,110.5,4,110.29,0
200234,110.61,4,110.33,0
200283,110.61,4,110.48,0
200334,110.86,4,110.58,0
200383,110.35,4,110.58,0
200432,111.55,4,110.79,0
200487,111.55,4,110.98,0
200536,110.31,4,110.92,0
200588,110.49,4,110.85,0
200639,110.38,4,110.86,0
200688,110.38,4,110.63,0
200737,110.09,4,110.33,0
200786,109.55,4,110.18,0
200836,109.55,4,109.99,0
200885,109.87,4,109.89,0
200935,109.73,4,109.76,0
200984,109.73,4,109.69,0
201034,108.93,4,109.56,0
201083,109.66,4,109.58,0
201132,109.15,4,109.44,0
201181,109.15,4,109.32,0
201231,108.82,4,109.14,0
201283,108.09,4,108.97,0
201333,108.39,4,108.72,0
201382,108.39,4,108.57,0
201431,107.91,4,108.32,0
201480,108.57,4,108.27,0
201531,108.57,4,108.36,0
201580,107.81,4,108.25,0
201629,107.84,4,108.14,0
201678,107.84,4,108.12,0
201728,107.29,4,107.87,0
201777,107.99,4,107.75,0
201827,107.8,4,107.75,0
201876,107.8,4,107.75,0
201926,107.48,4,107.67,0
201983,107.95,4,107.8,0
202032,109.41,4,108.09,0
202083,109.41,4,108.41,0
202132,107.8,4,108.41,0
202181,108.31,4,108.57,0
202231,108.31,4,108.65,0
202280,106.96,4,108.16,0
202330,107.73,4,107.82,0
202379,106.74,4,107.61,0
202429,106.74,4,107.3,0
202479,107.33,4,107.1,0
202528,107.62,4,107.23,0
202577,107.62,4,107.21,0
202627,106.49,4,107.16,0
202679,106.52,4,107.12,0
202729,106.38,4,106.93,0
202779,106.38,4,106.68,0
202828,106.05,4,106.36,0
202877,105.76,4,106.22,0
202927,105.76,4,106.07,0
202976,106.13,4,106.02,0
203026,105.94,4,105.93,0
203076,105.18,4,105.75,0
203125,105.18,4,105.64,0
203175,105.91,4,105.67,0
203224,105.22,4,105.48,0
203273,105.22,4,105.34,0
203324,105.4,4,105.38,0
203376,105,4,105.35,0
203425,104.64,4,105.09,0
203480,104.64,4,104.98,0
203529,104.67,4,104.87,0
203580,104.64,4,104.72,0
203629,104.42,4,104.6,0
203678,104.42,4,104.56,0
203728,103.9,4,104.41,0
203777,104.52,4,104.38,0
203826,104.52,4,104.36,0
203877,104.56,4,104.39,0
203926,104.34,4,104.37,0
203975,105.11,4,104.61,0
204025,105.11,4,104.73,0
204077,103.9,4,104.6,0
204126,104.05,4,104.5,0
204176,104.05,4,104.45,0
204226,104.05,4,104.23,0
204275,103.4,4,103.89,0
204324,103.73,4,103.86,0
204374,103.73,4,103.79,0
204423,103.51,4,103.68,0
204474,102.64,4,103.4,0
204523,102.64,4,103.25,0
204572,102.48,4,103,0
204622,102.49,4,102.75,0
204671,103.03,4,102.65,0
204720,103.03,4,102.73,0
204773,102.45,4,102.7,0
204823,102.49,4,102.7,0
204872,102.49,4,102.7,0
204921,102.45,4,102.58,0
204976,101.95,4,102.37,0
205027,101.95,4,102.26,0
205076,101.95,4,102.16,0
205125,101.73,4,102,0
205175,101.51,4,101.81,0
205224,101.25,4,101.68,0
205274,101.25,4,101.54,0
205323,102.35,4,101.62,0
205373,101.58,4,101.59,0
205423,101.58,4,101.6,0
205475,101.5,4,101.65,0
205524,102.34,4,101.87,0
205573,101.21,4,101.64,0
205623,101.21,4,101.57,0
205673,101.43,4,101.54,0
205722,101.46,4,101.53,0
205772,101.46,4,101.36,0
205821,101.39,4,101.39,0
205871,101.25,4,101.4,0
205920,100.66,4,101.25,0
205970,100.66,4,101.08,0
206020,100.88,4,100.97,0
206069,100.67,4,100.82,0
206118,100.67,4,100.71,0
206170,99.97,4,100.57,0
206220,100.37,4,100.51,0
206270,100,4,100.34,0
206319,100,4,100.2,0
206368,99.72,4,100.01,0
206417,99.75,4,99.97,0
206472,99.42,4,99.78,0
206522,99.42,4,99.66,0
206571,99.61,4,99.58,0
206620,99.32,4,99.5,0
206669,99.32,4,99.42,0
206717,98.95,4,99.32,0
206766,98.92,4,99.22,0
206815,98.92,4,99.09,0
206865,98.92,4,99.01,0
206917,98.34,4,98.81,0
206966,98.05,4,98.63,0
207015,98.05,4,98.45,0
207064,97.43,4,98.16,0
207113,97.87,4,97.95,0
207163,97.87,4,97.85,0
207212,97.97,4,97.84,0
207261,98.15,4,97.86,0
207310,97.64,4,97.9,0
207358,97.64,4,97.86,0
207407,98.12,4,97.91,0
207456,98.19,4,97.95,0
207506,98.19,4,97.96,0
207555,98.4,4,98.11,0
207604,97.64,4,98.11,0
207651,97.39,4,97.96,0
207700,97.39,4,97.8,0
207749,97.5,4,97.66,0
207798,97.13,4,97.41,0
207848,97.13,4,97.31,0
207897,96.88,4,97.2,0
207946,95.89,4,96.91,0
208001,96.87,4,96.78,0
208050,96.87,4,96.73,0
208100,95.57,4,96.42,0
208149,95.2,4,96.08,0
208198,95.2,4,95.95,0
208247,95.53,4,95.68,0
208296,96.44,4,95.59,0
208348,94.99,4,95.47,0
208398,94.99,4,95.43,0
208447,95.13,4,95.42,0
208496,95.71,4,95.45,0
208545,95.71,4,95.31,0
208594,95.24,4,95.36,0
208644,95.1,4,95.38,0
208693,94.41,4,95.24,0
208743,94.41,4,94.97,0
208792,94.41,4,94.71,0
208841,94.88,4,94.64,0
208890,94.88,4,94.6,0
208939,94.84,4,94.68,0
208988,94.63,4,94.73,0
209038,94.63,4,94.77,0
209090,94.04,4,94.6,0
209139,93.97,4,94.42,0
209188,94.7,4,94.39,0
209237,94.7,4,94.4,0
209286,94.07,4,94.29,0
209335,94.26,4,94.34,0
209385,94.26,4,94.4,0
209434,93.71,4,94.2,0
209488,93.89,4,94.04,0
209537,93.57,4,93.94,0
209586,93.57,4,93.8,0
209636,94.04,4,93.76,0
209685,93.35,4,93.68,0
209734,92.29,4,93.36,0
209784,92.29,4,93.11,0
209835,92.54,4,92.9,0
209884,91.78,4,92.45,0
209934,91.78,4,92.14,0
209983,93.2,4,92.32,0
210032,92.36,4,92.34,0
210081,91.46,4,92.12,0
210130,91.46,4,92.05,0
210179,92.26,4,92.15,0
210229,92.62,4,92.03,0
210279,92.62,4,92.08,0
210328,92.48,4,92.29,0
210377,92.45,4,92.49,0
210426,92.45,4,92.52,0
210475,90.34,4,92.07,0
210524,91.54,4,91.85,0
210577,91.79,4,91.71,0
210626,91.79,4,91.58,0
210675,90.99,4,91.29,0
210724,91.72,4,91.56,0
210773,91.72,4,91.6,0
210822,91.46,4,91.53,0
210871,91.57,4,91.49,0
210921,91.82,4,91.66,0
210976,91.82,4,91.68,0
211025,92.59,4,91.85,0
211074,92.26,4,92.01,0
211123,91.71,4,92.04,0
211173,91.71,4,92.02,0
211222,92.91,4,92.24,0
211271,91.61,4,92.04,0
211323,91.61,4,91.91,0
211372,91.93,4,91.95,0
211421,92.19,4,92.05,0
211471,91.71,4,91.81,0
211520,91.71,4,91.83,0
211569,91.75,4,91.86,0
211618,91.93,4,91.86,0
211667,91.93,4,91.81,0
211716,91.53,4,91.77,0
211765,91.53,4,91.74,0
211815,92.19,4,91.82,0
211864,92.12,4,91.86,0
211914,91.9,4,91.86,0
211963,91.79,4,91.91,0
212012,91.79,4,91.96,0
212063,91.21,4,91.76,0
212113,91.98,4,91.73,0
212162,91.65,4,91.68,0
212211,91.69,4,91.66,0
212260,91.32,4,91.57,0
212309,91.21,4,91.57,0
212358,91.21,4,91.42,0
212407,92.34,4,91.55,0
212462,92.01,4,91.62,0
212511,92.12,4,91.78,0
212560,92.12,4,91.96,0
212609,92.34,4,92.19,0
212658,92.71,4,92.26,0
212708,92.71,4,92.4,0
212757,92.16,4,92.41,0
212804,91.25,4,92.23,0
212853,91.25,4,92.01,0
212902,92.19,4,91.91,0
212951,91.72,4,91.71,0
213000,92.41,4,91.77,0
213078,92.19,4,91.95,0
213126,92.19,4,92.14,0
213175,91.8,4,92.06,0
213225,92.31,4,92.18,0
213274,91.94,4,92.09,0
213323,91.94,4,92.04,0
213372,91.1,4,91.82,0
213421,92.49,4,91.96,0
213470,92.49,4,91.99,0
213523,91.65,4,91.93,0
213572,91.69,4,91.88,0
213621,91.9,4,92.04,0
213670,91.9,4,91.93,0
213719,91.36,4,91.7,0
213768,92.05,4,91.78,0
213818,92.05,4,91.86,0
213867,91.61,4,91.8,0
213916,91.76,4,91.77,0
213970,91.69,4,91.83,0
214020,91.69,4,91.76,0
214069,91.54,4,91.66,0
214119,91.65,4,91.67,0
214168,91.65,4,91.65,0
214217,91.61,4,91.63,0
214269,91.51,4,91.59,0
214318,92.52,4,91.79,0
214367,92.52,4,91.96,0
214417,92.31,4,92.09,0
214466,92.56,4,92.28,0
214515,92.56,4,92.49,0
214564,92.74,4,92.54,0
214613,92.67,4,92.57,0
214662,92.38,4,92.58,0
214711,92.38,4,92.55,0
214761,92.02,4,92.44,0
214810,92.09,4,92.31,0
214859,92.09,4,92.19,0
214908,92.78,4,92.27,0
214957,92.24,4,92.24,0
215009,91.91,4,92.22,0
215059,91.91,4,92.19,0
215108,92.49,4,92.27,0
215157,91.87,4,92.08,0
215206,91.87,4,92.01,0
215255,91.69,4,91.97,0
215304,91.73,4,91.93,0
215354,91.73,4,91.78,0
215403,92.72,4,91.95,0
215458,92.1,4,92,0
215507,91.63,4,91.98,0
215556,91.63,4,91.96,0
215605,91.59,4,91.93,0
215655,92.29,4,91.85,0
215704,92.07,4,91.84,0
215756,92.07,4,91.93,0
215805,92.11,4,92.02,0
215854,91.92,4,92.09,0
215903,91.92,4,92.02,0
215953,91.85,4,91.97,0
216002,92.14,4,91.99,0
216051,91.56,4,91.88,0
216100,91.56,4,91.81,0
216149,92.11,4,91.84,0
216198,93.12,4,92.1,0
216247,93.12,4,92.29,0
216297,92.39,4,92.46,0
216346,92.83,4,92.72,0
216395,92.83,4,92.86,0
216444,92.03,4,92.64,0
216496,92.54,4,92.53,0
216545,92.14,4,92.47,0
216595,92.14,4,92.34,0
216644,92.14,4,92.2,0
216693,92.32,4,92.26,0
216742,92.32,4,92.21,0
216791,91.78,4,92.14,0
216840,91.52,4,92.02,0
216891,91.48,4,91.89,0
216945,91.48,4,91.72,0
216994,92.03,4,91.66,0
217043,92.32,4,91.77,0
217092,91.74,4,91.81,0
217141,91.74,4,91.86,0
217192,91.59,4,91.88,0
217243,91.27,4,91.73,0
217292,91.27,4,91.52,0
217341,91.23,4,91.42,0
217390,91.42,4,91.36,0
217440,91.34,4,91.3,0
217490,91.34,4,91.32,0
217539,90.73,4,91.21,0
217588,91.09,4,91.19,0
217637,91.09,4,91.12,0
217686,90.4,4,90.93,0
217735,90.18,4,90.7,0
217785,90.18,4,90.59,0
217834,90.77,4,90.53,0
217883,90.51,4,90.41,0
217935,90.4,4,90.41,0
217984,90.4,4,90.45,0
218032,90.03,4,90.42,0
218081,90.58,4,90.38,0
218131,90.58,4,90.4,0
218180,90.69,4,90.46,0
218229,90.03,4,90.38,0
218278,90.25,4,90.43,0
218327,90.25,4,90.36,0
218376,90.47,4,90.34,0
218431,89.96,4,90.19,0
218480,89.85,4,90.16,0
218529,89.92,4,90.09,0
218578,89.57,4,89.95,0
218627,88.87,4,89.64,0
218679,88.87,4,89.42,0
218729,88.73,4,89.19,0
218778,88,4,88.81,0
218827,88,4,88.5,0
218875,88.69,4,88.46,0
218924,88.4,4,88.37,0
218973,88.62,4,88.35,0
219023,88.62,4,88.47,0
219072,88.44,4,88.56,0
219121,88.3,4,88.48,0
219170,88.3,4,88.46,0
219219,88.22,4,88.38,0
219268,87.72,4,88.2,0
219317,87.86,4,88.08,0
219367,87.86,4,87.99,0
219418,87.72,4,87.88,0
219467,87.35,4,87.7,0
219516,87.35,4,87.63,0
219565,87.1,4,87.48,0
219614,87.24,4,87.35,0
219664,87.07,4,87.22,0
219714,87.07,4,87.17,0
219763,86.59,4,87.01,0
219812,87.02,4,87,0
219861,87.02,4,86.95,0
219910,87.21,4,86.98,0
219965,87.02,4,86.97,0
220014,86.91,4,87.04,0
220063,86.91,4,87.02,0
220113,86.77,4,86.96,0
220164,86.08,4,86.74,0
220213,86.08,4,86.55,0
220263,85.57,4,86.28,0
220312,85.57,4,86.01,0
220361,86.04,4,85.87,0
220410,86.04,4,85.86,0
220459,84.66,4,85.58,0
220509,84.62,4,85.39,0
220559,84.62,4,85.2,0
220608,84.73,4,84.94,0
220657,84.37,4,84.6,0
220706,84.88,4,84.65,0
220755,84.88,4,84.7,0
220804,83.9,4,84.55,0
220853,83.83,4,84.37,0
220906,83.83,4,84.26,0
220955,83.58,4,84,0
221004,83.9,4,83.81,0
221053,83.58,4,83.74,0
221102,83.58,4,83.69,0
221151,83.39,4,83.61,0
221201,83.07,4,83.5,0
221250,83.07,4,83.34,0
221299,82.92,4,83.21,0
221348,82.49,4,82.99,0
221397,82.74,4,82.86,0
221451,82.74,4,82.79,0
221502,83,4,82.78,0
221551,82.45,4,82.68,0
221600,82.45,4,82.67,0
221651,82.6,4,82.65,0
221700,82.56,4,82.61,0
221749,82.49,4,82.51,0
221799,82.49,4,82.52,0
221849,82.6,4,82.54,0
221898,82.34,4,82.49,0
221947,82.34,4,82.45,0
221996,82.12,4,82.38,0
222045,81.29,4,82.14,0
222095,81.36,4,81.89,0
222144,81.36,4,81.69,0
222193,81.03,4,81.43,0
222242,81.32,4,81.27,0
222291,81.32,4,81.28,0
222343,80.67,4,81.14,0
222393,80.71,4,81.01,0
222442,80.52,4,80.91,0
222491,80.52,4,80.75,0
222540,80.02,4,80.49,0
222589,80.31,4,80.42,0
222638,80.31,4,80.34,0
222687,80.17,4,80.26,0
222737,79.08,4,79.97,0
222786,79.44,4,79.86,0
222835,79.44,4,79.69,0
222884,78.79,4,79.38,0
222938,78.9,4,79.13,0
222988,78.9,4,79.09,0
223038,79.19,4,79.04,0
223090,79.08,4,78.97,0
223139,78.83,4,78.98,0
223188,78.83,4,78.96,0
223237,78.46,4,78.88,0
223286,78.35,4,78.71,0
223336,78.35,4,78.56,0
223385,79,4,78.6,0
223434,78.61,4,78.55,0
223483,79.15,4,78.69,0
223532,79.15,4,78.85,0
223581,78.97,4,78.98,0
223631,77.59,4,78.69,0
223680,77.59,4,78.49,0
223729,77.37,4,78.13,0
223778,77.7,4,77.84,0
223830,78.28,4,77.7,0
223879,78.28,4,77.84,0
223929,77.04,4,77.73,0
223978,78.02,4,77.86,0
224027,78.02,4,77.93,0
224075,77.84,4,77.84,0
224124,77.41,4,77.67,0
224173,76.75,4,77.61,0
224222,76.79,4,77.36,0
224272,76.18,4,76.99,0
224321,76.32,4,76.69,0
224370,76.32,4,76.47,0
224424,74.5,4,76.02,0
224474,76.03,4,75.87,0
224523,74.76,4,75.58,0
224575,74.76,4,75.27,0
224624,74.87,4,74.98,0
224673,74.44,4,74.97,0
224722,74.44,4,74.65,0
224771,74.15,4,74.53,0
224820,74.66,4,74.51,0
224870,74.69,4,74.47,0
224919,74.69,4,74.53,0
224968,74.29,4,74.5,0
225017,74.44,4,74.55,0
225066,74.44,4,74.51,0
225114,73.06,4,74.18,0
225163,74.29,4,74.1,0
225213,74.29,4,74.1,0
225262,73.64,4,73.94,0
225314,73.56,4,73.77,0
225363,74.08,4,73.97,0
225412,74.08,4,73.93,0
225461,73.9,4,73.85,0
225511,73.35,4,73.79,0
225560,73.35,4,73.75,0
225609,72.92,4,73.52,0
225658,73.36,4,73.38,0
225707,73.25,4,73.25,0
225756,73.25,4,73.22,0
225806,72.48,4,73.05,0
225855,72.99,4,73.07,0
225909,72.67,4,72.93,0
225959,72.67,4,72.81,0
226011,73.14,4,72.79,0
226060,73.5,4,72.99,0
226110,73.5,4,73.1,0
226159,73.18,4,73.2,0
226208,73.14,4,73.29,0
226257,73.18,4,73.3,0
226306,73.18,4,73.24,0
226355,73.18,4,73.17,0
226405,72.56,4,73.05,0
226454,72.56,4,72.93,0
226503,73.22,4,72.94,0
226552,72.64,4,72.83,0
226601,72.64,4,72.72,0
226650,73.33,4,72.88,0
226699,72.43,4,72.85,0
226752,72.32,4,72.67,0
226801,72.32,4,72.61,0
226850,72.71,4,72.62,0
226899,72.9,4,72.53,0
226948,72.9,4,72.63,0
226997,73.18,4,72.8,0
227047,72.86,4,72.91,0
227096,73.12,4,72.99,0
227145,73.12,4,73.04,0
227194,73.15,4,73.08,0
227243,72.79,4,73.01,0
227292,72.79,4,72.99,0
227342,72.93,4,72.95,0
227396,73.18,4,72.97,0
227446,72.31,4,72.8,0
227498,72.31,4,72.71,0
227547,72.68,4,72.68,0
227596,72.65,4,72.63,0
227646,72.75,4,72.54,0
227695,72.75,4,72.63,0
227744,72.14,4,72.59,0
227793,71.92,4,72.44,0
227842,71.92,4,72.3,0
227891,72.32,4,72.21,0
227941,72.58,4,72.17,0
227990,72.58,4,72.26,0
228039,71.99,4,72.28,0
228088,72.58,4,72.41,0
228137,72.1,4,72.37,0
228186,72.1,4,72.27,0
228239,72.14,4,72.18,0
228288,72.98,4,72.38,0
228337,72.98,4,72.46,0
228386,72.18,4,72.48,0
228435,72.33,4,72.52,0
228484,72.32,4,72.56,0
228533,72.32,4,72.43,0
228583,72.32,4,72.3,0
228632,73.05,4,72.47,0
228681,73.05,4,72.61,0
228730,72.43,4,72.64,0
228779,72.32,4,72.64,0
228828,72.76,4,72.72,0
228883,72.76,4,72.67,0
228933,73.56,4,72.77,0
228985,72.87,4,72.85,0
229034,72.43,4,72.88,0
229083,72.43,4,72.81,0
229132,72.07,4,72.67,0
229182,72.03,4,72.37,0
229231,72.03,4,72.2,0
229280,72.72,4,72.26,0
229329,72.69,4,72.31,0
229378,72.69,4,72.43,0
229427,72.84,4,72.59,0
229477,72.54,4,72.7,0
229526,72.8,4,72.71,0
229575,72.8,4,72.73,0
229624,72.8,4,72.76,0
229673,72.87,4,72.76,0
229725,72.87,4,72.83,0
229775,72.98,4,72.86,0
229824,72.37,4,72.78,0
229872,72.99,4,72.82,0
229921,72.99,4,72.84,0
229970,72.62,4,72.79,0
230019,72.44,4,72.68,0
230068,72.44,4,72.7,0
230118,73.46,4,72.79,0
230167,72.7,4,72.73,0
230216,72.48,4,72.71,0
230265,72.48,4,72.71,0
230314,72.95,4,72.81,0
230367,71.83,4,72.49,0
230418,71.83,4,72.31,0
230477,72.55,4,72.33,0
230526,71.93,4,72.22,0
230575,72.74,4,72.17,0
230624,72.74,4,72.36,0
230674,72.59,4,72.51,0
230723,72.91,4,72.58,0
230772,72.33,4,72.66,0
230821,72.33,4,72.58,0
230870,72.88,4,72.61,0
230918,72.62,4,72.62,0
230967,72.62,4,72.56,0
231017,71.97,4,72.49,0
231066,72.59,4,72.54,0
